ID,Type,Parent,SKU,(Supplier)-SKU,Name,Upsells,Meta: _temp_related_skus,Published,Is featured?,Visibility in catalog,Description,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Collections,Images,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Meta: type,Meta: size,Meta: thickness,Meta: weight,Meta: composition,Meta: pattern,Meta: repeat,Meta: color,Meta: brand,Meta: origin,Meta: application,Meta: environment,Meta: project,Meta: durability,Meta: piling,Meta: color_resistance,Meta: color_fastness,Meta: seam_slippage,Meta: shrinkage_wet,Meta: flame_retardant,Meta: structural_compliance,Meta: thermal_resistance,Meta: weather_resistance,Meta: antibacterial,Meta: other_certifications,Meta: maintenance_&_care,Meta: warranty,Meta: minimum_order_quantity,Meta: lead_time,Meta: price_tier,Meta: note,Meta: _temp_collection_skus,Length (cm),Width (cm),Height (cm),Meta: primary_material,Meta: primary_finish,Meta: secondary_material,Meta: secondary_finish,Meta: Lighting,Meta: available_only_for,Meta: not_available_in,Meta: seat_height,Meta: armrest_height,Meta: seat_depth,Meta: fabric_composition,Meta: filling,Meta: backing,Meta: _note,Purchase Price_EURO,RRP_EURO,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
,Simple,,BGTQ.DK.MANFRED.16,MANFRED.16,Linen 16,,BGTQ.DK.MANFRED.66|BGTQ.DK.MANFRED.03|BGTQ.DK.MANFRED.69|BGTQ.DK.MANFRED.46|BGTQ.DK.MANFRED.24|BGTQ.DK.MANFRED.67|BGTQ.DK.MANFRED.02|BGTQ.DK.MANFRED.73|BGTQ.DK.MANFRED.11|BGTQ.DK.MANFRED.15|BGTQ.DK.MANFRED.5|BGTQ.DK.MANFRED.54|BGTQ.DK.MANFRED.95,1.0,0.0,visible,"Mélange, furniture and decorative fabric in fourteen colours. Due to the technical parameters it is recommended for use in private interiors. Coated with Teflon® cover, which protects it from dirt.",1.0,,,0.0,0.0,1.0,,,52.0,Fabrics > Mélange > Manfred,DK Collection,DK Collection > Manfred,"https://dekoma.eu/content/images/items/18874/41495/18891/d373db949e3841e53b995bc901df0bbc.webp,
https://dekoma.eu/content/images/items/18874/41495/ad187347f08567b006fae4ae050c0234.webp,
https://dekoma.eu/content/images/items/18874/41495/9bf9ae558fb3d07b7e8937a67cffccaf.webp",,,0.0,Dekoma,Types,Mélange,1.0,1.0,Color,Linen,1.0,1.0,Composition,"Polyester, Cotton",1.0,1.0,Application,"Upholstery, Decorative",1.0,1.0,Features,"Indoor, Hospitality, Workplace, Residential, Contract, Durability , Seam Slippage ",1.0,1.0,Mélange,W: 138 cm L: 55 m,n/a,314 g/m²,"56% Polyester, 44% Cotton",n/a,n/a,Linen,Dekoma,Poland,"Upholstery, Decorative",Indoor,"Hospitality, Workplace, Residential, Contract","Abrasion Resistance:
EN ISO 12 947, Result: 25,000 Martindale Cycles
Teflon™ Fabric Protector",n/a,n/a,n/a,"EN ISO 13 936-2, Warp: 4 mm | Weft: 3 mm",n/a,n/a,n/a,n/a,n/a,n/a,Oeko Tex,n/a,n/a,0.1 m,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.DK.MANGO.19405,MANGO.19405,19405.0,,BGTQ.DK.MANGO.19205|BGTQ.DK.MANGO.19206|BGTQ.DK.MANGO.19207|BGTQ.DK.MANGO.18607|BGTQ.DK.MANGO.18608|BGTQ.DK.MANGO.19104|BGTQ.DK.MANGO.18610|BGTQ.DK.MANGO.18611|BGTQ.DK.MANGO.18712|BGTQ.DK.MANGO.834213|BGTQ.DK.MANGO.11014|BGTQ.DK.MANGO.834215|BGTQ.DK.MANGO.12116|BGTQ.DK.MANGO.834217|BGTQ.DK.MANGO.12202|BGTQ.DK.MANGO.314602|BGTQ.DK.MANGO.13218|BGTQ.DK.MANGO.13219|BGTQ.DK.MANGO.19119|BGTQ.DK.MANGO.19120|BGTQ.DK.MANGO.19121|BGTQ.DK.MANGO.14022|BGTQ.DK.MANGO.14023|BGTQ.DK.MANGO.14024|BGTQ.DK.MANGO.19224|BGTQ.DK.MANGO.15125|BGTQ.DK.MANGO.18701|BGTQ.DK.MANGO.15226|BGTQ.DK.MANGO.18627|BGTQ.DK.MANGO.15203|BGTQ.DK.MANGO.18703|BGTQ.DK.MANGO.834228|BGTQ.DK.MANGO.15229|BGTQ.DK.MANGO.15230|BGTQ.DK.MANGO.18631|BGTQ.DK.MANGO.15232|BGTQ.DK.MANGO.18733|BGTQ.DK.MANGO.834234|BGTQ.DK.MANGO.834235|BGTQ.DK.MANGO.18636|BGTQ.DK.MANGO.16238|BGTQ.DK.MANGO.834239|BGTQ.DK.MANGO.12140|BGTQ.DK.MANGO.12141|BGTQ.DK.MANGO.18642|BGTQ.DK.MANGO.18643|BGTQ.DK.MANGO.19244|BGTQ.DK.MANGO.18604|BGTQ.DK.MANGO.18711|BGTQ.DK.MANGO.18745|BGTQ.DK.MANGO.18746|BGTQ.DK.MANGO.834246|BGTQ.DK.MANGO.834247,1.0,0.0,visible,"Plain fabric with an interesting fine structure. The wide range of 54 melange colours inspired by the newest trends will certainy be of advantage. The fabric is highly durable and its olefine composition facilitates cleaning and maintenance. Wine, food or felt tip pen stains are easily removable. Mango is recommended for families with children and people with an active lifestyle. Perfect solution for modern, cosy interiors as an upholstery fabric for sofas and armchairs.",1.0,,,0.0,0.0,1.0,,,31.7,Fabrics > Woven > Mango,DK Collection,DK Collection > Mango,"https://dekoma.eu/content/images/items/46369/46370/46369/d825205a2d848cb16588287d8b6afb38.webp,
https://dekoma.eu/content/images/items/46369/46370/1aa3e5a00bb274e5be1e5a212b8781e3.webp,
https://dekoma.eu/content/images/items/46369/46370/2439981cef373f7212331a7574047e19.webp",,,0.0,Dekoma,Types,Woven,1.0,1.0,Color,,1.0,1.0,Composition,Olefins,1.0,1.0,Application,Upholstery,1.0,1.0,Features,"Indoor, Hospitality, Workplace, Residential, Contract, Durability , Color Resistance , Color Fastness , Seam Slippage ",1.0,1.0,Woven,W: 138 cm L: 50 m,n/a,390 g/m²,100% Olefins,n/a,n/a,,Dekoma,Poland,Upholstery,Indoor,"Hospitality, Workplace, Residential, Contract","Abrasion Resistance:
ISO 12 497, Result: 45,000 Martindale Cycles",n/a,"EN ISO 105-B02, Result: 5","EN ISO 105 X 12, Wet: 4-5 | Dry: 4-5","EN ISO 13 936-2, Warp: 5 mm | Weft: 4 mm",n/a,n/a,n/a,n/a,n/a,n/a,Oeko Tex,Easy Clean,n/a,0.1 m,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.DK.MANSUR.WHITE,MANSUR.WHITE,White,,BGTQ.DK.MANSUR.COOL|BGTQ.DK.MANSUR.CREAM|BGTQ.DK.MANSUR.LINEN|BGTQ.DK.MANSUR.TAN|BGTQ.DK.MANSUR.BROWN|BGTQ.DK.MANSUR.WENGE|BGTQ.DK.MANSUR.RED|BGTQ.DK.MANSUR.BLUE|BGTQ.DK.MANSUR.BLACK,1.0,0.0,visible,"Artificial leather is available in a palette of few, muted colours. It has a clearer texture than Merita. With good wear resistance (45,000 Martindale cycles) it is recommended for use in interiors of public buildings. Note: Colouration of fabric by jeans and other textiles is not subject to complaint.",1.0,,,0.0,0.0,1.0,,,26.1,Fabrics > Faux Leather > Mansur,DK Collection,DK Collection > Mansur,"https://dekoma.eu/content/images/items/15308/42779/15318/40c09ff1c5d9364dfb3108e6358e7dda.webp,
https://dekoma.eu/content/images/items/15308/42779/ab901a8f0386630382de80bdbaa1a52b.webp,
https://dekoma.eu/content/images/items/15308/42779/b8977265d272395639fa1369fbcedd6d.webp",,,0.0,Dekoma,Types,Faux Leather,1.0,1.0,Color,White,1.0,1.0,Composition,"Polyurethane, Cotton, Polyester",1.0,1.0,Application,Upholstery,1.0,1.0,Features,"Indoor, Hospitality, Workplace, Residential, Contract, Durability , Color Resistance , Color Fastness , Seam Slippage ",1.0,1.0,Faux Leather,W: 138 cm L: 30 m,n/a,402 g/m²,"40% Polyurethane, 30% Cotton, 30% Polyester",n/a,n/a,White,Dekoma,Poland,Upholstery,Indoor,"Hospitality, Workplace, Residential, Contract","Abrasion Resistance:
EN ISO 12 947, Result: 45,000 Martindale Cycles",n/a,"EN ISO 105-B02, Result: 5","EN ISO 105 X 12, Wet: 3/4 | Dry: 4/5","EN ISO 13 936-2, Warp: 1 mm | Weft: 1 mm",n/a,n/a,n/a,n/a,n/a,n/a,n/a,"It is recommended to clean the fabric regularly. Clean it with a cloth and a very mild soap solution. Always dry the cleaned area with a damp cloth. Do not use dissolvent, chlorine, abrasive materials or polishing wax. Always clean immediately spots caused by olis and ink.Please note that discoloration caused by jeans or other textiles is not a subject of a complaint.",n/a,0.1 m,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.DK.MARIBEL.02,MARIBEL.02,White 02,,BGTQ.DK.MARIBEL.42|BGTQ.DK.MARIBEL.60|BGTQ.DK.MARIBEL.80,1.0,0.0,visible,"Maribel is a fabric with a thickly woven chenille pattern on a grey background of the base fabric. The shape and repetitiveness of the pattern resemble a maze – it is a highly interesting eye catching solution that certainly attracts attention. Pleasant to the touch, the fabric is perfect for upholstering home furniture and making cushions and bolsters. Maribel is available in four colours: grey, white, yellow and blue. It can also be complemented with the plain Linthic coordinate.",1.0,,,0.0,0.0,1.0,,,36.3,Fabrics > Chenille > Maribel,DK Collection,DK Collection > Maribel,"https://dekoma.eu/content/images/items/43305/43529/43310/6dd4653ebb1ff04d88fbdf6ca36bc221.webp,
https://dekoma.eu/content/images/items/43305/43529/4179231b86c53fba9554c9f82f139378.webp,
https://dekoma.eu/content/images/items/43305/43529/bae16b8bdd6dcaf5be806b75f61bc475.webp,
https://dekoma.eu/content/images/items/43305/43529/305079198aeb4d028847b1f998a98274.webp",,,0.0,Dekoma,Types,Chenille,1.0,1.0,Color,White,1.0,1.0,Composition,"Acrylic, Polyester, Cotton",1.0,1.0,Application,"Upholstery, Decorative",1.0,1.0,Features,"Indoor, Hospitality, Workplace, Residential, Contract, Durability , Color Pilling , Color Resistance , Color Fastness , Seam Slippage , Shrinkage Wet ",1.0,1.0,Chenille,W: 140 cm L: 30 m,n/a,370 g/m²,"47% Acrylic, 42% Polyester, 11% Cotton",n/a,n/a,White,Dekoma,Poland,"Upholstery, Decorative",Indoor,"Hospitality, Workplace, Residential, Contract","Abrasion Resistance:
EN ISO 12 947-2, Result: 15,000 Martindale Cycles","EN ISO 12 945-2, Result: 5","EN ISO 105-B02, Result: 5","EN ISO 105 X 12, Wet: 5 | Dry: 5","EN ISO 13 936-1, Warp: 2.4 mm | Weft: 3.3 mm",Warp: -1.2% | Weft: 2.8%,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.1 m,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.DK.MARLON.08,MARLON.08,Plum 08,,BGTQ.DK.MARLON.13|BGTQ.DK.MARLON.03|BGTQ.DK.MARLON.12,1.0,0.0,visible,"Marlon uses a classic Scottish pattern called tartan. It is recommended for upholstery and decorations, e.g. blinds, cushions and curtains. It is a perfect solution for rustic and traditional interiors. Another advantage of this polyester fabric is its high resistance to abrasion (50 000 Martindale cycles), piling and creasing. It comes in four colour variants: two muted colours and two bold shades of claret.",1.0,,,0.0,0.0,1.0,,,28.2,Fabrics > Woven > Marlon,DK Collection,DK Collection > Marlon,"https://dekoma.eu/content/images/items/38191/41499/38191/4b29bcb5ba908605e6608019675bd9d1.webp,
https://dekoma.eu/content/images/items/38191/41499/79db54610bee6113868f96ead2fce47c.webp,
https://dekoma.eu/content/images/items/38191/41499/d8e3bbc17285bdaf9c42b592d8b7b92e.webp,
https://dekoma.eu/content/images/items/38191/41499/fc5e63de42a51e685ef8af9beaba460d.webp,
https://dekoma.eu/content/images/items/38191/41499/f84bea0ee01be2fbb35d3300b51ca9d8.webp",,,0.0,Dekoma,Types,Woven,1.0,1.0,Color,Plum,1.0,1.0,Composition,Polyester,1.0,1.0,Application,"Upholstery, Decorative",1.0,1.0,Features,"Indoor, Hospitality, Workplace, Residential, Contract, Durability , Color Pilling , Color Resistance , Color Fastness , Seam Slippage , Shrinkage Wet , Flame Retardant ",1.0,1.0,Woven,W: 147 cm L: 50 m,n/a,276 g/m²,100% Polyester,n/a,n/a,Plum,Dekoma,Poland,"Upholstery, Decorative",Indoor,"Hospitality, Workplace, Residential, Contract","Abrasion Resistance:
EN ISO 12 947, Result: 53,000 Martindale Cycles","EN ISO 12 945-2, Result: 3-4","EN ISO 105-B02, Result: 5","EN ISO 105 X 12, Wet: 4-5 | Dry: 4-5","EN ISO 13 936-2, Warp: 2.5 mm | Weft: 2.6 mm",Warp: 0.5% | Weft: 0.5%,"EN 1021, Result: 1 | Foam: 20-22 kg/m³",n/a,n/a,n/a,n/a,"Oeko Tex
REACH compliant","Gentle wash at maximum 30 °C.
Do not bleach.
Tolerates ironing up to 110 °C.
Normal dry cleaning using hydrocarbones and tetrachloroethene.
Do not tumble dry.",n/a,0.1 m,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.DK.MARMELLATA.08,MARMELLATA.08,Mist White 08,,BGTQ.DK.MARMELLATA.09|BGTQ.DK.MARMELLATA.10|BGTQ.DK.MARMELLATA.12|BGTQ.DK.MARMELLATA.14|BGTQ.DK.MARMELLATA.15|BGTQ.DK.MARMELLATA.16|BGTQ.DK.MARMELLATA.21|BGTQ.DK.MARMELLATA.17|BGTQ.DK.MARMELLATA.11|BGTQ.DK.MARMELLATA.18|BGTQ.DK.MARMELLATA.19|BGTQ.DK.MARMELLATA.20|BGTQ.DK.MARMELLATA.24|BGTQ.DK.MARMELLATA.13|BGTQ.DK.MARMELLATA.26|BGTQ.DK.MARMELLATA.27|BGTQ.DK.MARMELLATA.06|BGTQ.DK.MARMELLATA.05|BGTQ.DK.MARMELLATA.03|BGTQ.DK.MARMELLATA.04|BGTQ.DK.MARMELLATA.01,1.0,0.0,visible,"This soft chenille jacquard offers a full-bodied hand and an exceptionally pleasant touch. Marmellata features a regular, three dimensional weave enhanced by the interplay of differently coloured yarns in the warp and weft. It can be used for both furniture upholstering and sewing textile décor elements.
The fabric works beautifully across many interior styles, with its linear weave being particularly well suited for simple, contemporary forms. Marmellata has easy clean properties that protect the fabric from stains and ensure effortless maintenance.",1.0,,,0.0,0.0,1.0,,,21.7,Fabrics > Jacquard > Marmellata,DK Collection,DK Collection > Marmellata,"https://dekoma.eu/content/images/items/57359/57360/57359/marmellata-mist-white-08-fabric-texture-flat.webp,
https://dekoma.eu/content/images/items/57359/57360/marmellata-structure.webp,
https://dekoma.eu/content/images/items/57359/57360/Marmellata-upholstery-fabric-Dekoma-Fotografy-DSF4868_LR.webp,
https://dekoma.eu/content/images/items/57359/57360/Marmellata-upholstery-fabric-Dekoma-Fotografy-DSF4870_LR.webp,
https://dekoma.eu/content/images/items/57359/57360/Marmellata-upholstery-fabric-Dekoma-Fotografy-DSF4959_LR.webp",,,0.0,Dekoma,Types,Jacquard,1.0,1.0,Color,Mist White,1.0,1.0,Composition,Polyester,1.0,1.0,Application,"Upholstery, Decorative",1.0,1.0,Features,"Indoor, Hospitality, Workplace, Residential, Contract, Durability , Color Pilling , Color Resistance , Color Fastness , Seam Slippage , Shrinkage Wet ",1.0,1.0,Jacquard,W: 142 cm L: 40 m,n/a,482 g/m²,100% Polyester,n/a,n/a,Mist White,Dekoma,Poland,"Upholstery, Decorative",Indoor,"Hospitality, Workplace, Residential, Contract","Abrasion Resistance:
EN ISO 12 947-2, Result: >50,000 Martindale Cycles","EN ISO 12 945-2, Result: 4-5","EN ISO 105-B02, Result: 5","EN ISO 105-C06, Result: 5
EN ISO 105 X 12, Wet: 5 | Dry: 5","ISO 13 936-2, Warp: 3.6 mm | Weft: 3.4 mm",Warp: 1% | Weft: 1.8%,n/a,n/a,n/a,n/a,n/a,"Oeko Tex
REACH compliant","Gentle wash at maximum 30 °C.
Do not bleach.
Tolerates ironing up to 110 °C.
Do not dry clean.
Do not tumble dry.
Easy Clean.",n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.DK.MARNIX.01,MARNIX.01,Pewter 01,,BGTQ.DK.MARNIX.02|BGTQ.DK.MARNIX.03|BGTQ.DK.MARNIX.04|BGTQ.DK.MARNIX.05|BGTQ.DK.MARNIX.06|BGTQ.DK.MARNIX.07|BGTQ.DK.MARNIX.08|BGTQ.DK.MARNIX.09|BGTQ.DK.MARNIX.10|BGTQ.DK.MARNIX.11|BGTQ.DK.MARNIX.12|BGTQ.DK.MARNIX.13|BGTQ.DK.MARNIX.14|BGTQ.DK.MARNIX.15|BGTQ.DK.MARNIX.16|BGTQ.DK.MARNIX.17|BGTQ.DK.MARNIX.18|BGTQ.DK.MARNIX.19|BGTQ.DK.MARNIX.20|BGTQ.DK.MARNIX.21|BGTQ.DK.MARNIX.22|BGTQ.DK.MARNIX.23|BGTQ.DK.MARNIX.24|BGTQ.DK.MARNIX.25|BGTQ.DK.MARNIX.26|BGTQ.DK.MARNIX.27|BGTQ.DK.MARNIX.28|BGTQ.DK.MARNIX.29|BGTQ.DK.MARNIX.30,1.0,0.0,visible,"Durable furniture fabric. Delicate, elegant melange is available in thirty toned earth colours. Has an interesting gloss given by calendering. Covered with a protective finish. Thanks to very good furniture parameters it is recommended for public spaces. Trends 2013: Geologist",1.0,,,0.0,0.0,1.0,,,33.0,Fabrics > Woven > Marnix,DK Collection,DK Collection > Marnix,"https://dekoma.eu/content/images/items/22044/42198/22045/2ebe4b0d91969613d843a02bfa168fa0.webp,
https://dekoma.eu/content/images/items/22044/42198/297c0cfc643c11da2481d2e472eed5f6.webp,
https://dekoma.eu/content/images/items/22044/42198/f795d539736ea679b1ac5cae50d6363f.webp,
https://dekoma.eu/content/images/items/22044/42198/fdaeb664f46febf6ece293841ef75585.webp,
https://dekoma.eu/content/images/items/22044/42198/254b1b723599892d22f830b4789d7a00.webp,
https://dekoma.eu/content/images/items/22044/42198/a96e0dfc44a151097533c46d4c464c52.webp,
https://dekoma.eu/content/images/items/22044/42198/71e809adf76d6b536aa98f6e3998812f.webp",,,0.0,Dekoma,Types,Woven,1.0,1.0,Color,Pewter,1.0,1.0,Composition,"Polyester, Cotton",1.0,1.0,Application,Upholstery,1.0,1.0,Features,"Indoor, Hospitality, Workplace, Residential, Contract, Durability , Color Pilling , Color Resistance , Color Fastness , Seam Slippage , Flame Retardant , Weather Resistance ",1.0,1.0,Woven,W: 148 cm L: 40 m,n/a,359 g/m²,"87% Polyester, 13% Cotton",n/a,n/a,Pewter,Dekoma,Poland,Upholstery,Indoor,"Hospitality, Workplace, Residential, Contract","Abrasion Resistance:
EN ISO 12 947, Result: 40,000 Martindale Cycles","EN ISO 12 945-2, Result: 4-5","EN ISO 105-B02, Result: 5","EN ISO 105 X 12, Wet: 4/5 | Dry: 4/5","EN ISO 13 936-2, Warp: 3 mm | Weft: 3 mm",n/a,"US Cal. Bull. 117, Result: Passed",n/a,n/a,Water Repellent,n/a,n/a,n/a,n/a,0.1 m,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.DK.MAROCCO.02,MAROCCO.02,Truffle 02,,BGTQ.DK.MAROCCO.04|BGTQ.DK.MAROCCO.05|BGTQ.DK.MAROCCO.08,1.0,0.0,visible,"Marocco is one of the fabrics from the exquisite Lizbona collection. It has been created with decorations such as curtains, cushions and small upholstered products in mind. The fabric has a structural pattern based on lines forming an interesting hourglass pattern. Marocco comes in four subtle colours based on beige combined with a pastel shade of mint. When used in interior design, it may be combined with other fabrics from the collection: Montana and Modena. The fabric has a protective finish. Trends: Planetary  2016.",1.0,,,0.0,0.0,1.0,,,79.3,Fabrics > Drapery > Marocco,DK Collection,DK Collection > Marocco,"https://dekoma.eu/content/images/items/40643/41771/40644/cc3f2c5f3348c3c6918cac415f02bcfd.webp,
https://dekoma.eu/content/images/items/40643/41771/1b811c1ebdb9b1f7a9e7c431bf8b66a4.webp,
https://dekoma.eu/content/images/items/40643/41771/9f3314e8381e61605406e1d988e2c7fc.webp",,,0.0,Dekoma,Types,Drapery,1.0,1.0,Color,Truffle,1.0,1.0,Composition,"Linen, Polyester, Viscose, Cotton",1.0,1.0,Application,"Curtain, Upholstery, Decorative",1.0,1.0,Features,"Indoor, Hospitality, Workplace, Residential, Contract, Durability , Color Pilling , Color Resistance , Seam Slippage ",1.0,1.0,Drapery,W: 138 cm L: 30 m,n/a,585 g/m²,"36% Linen, 30% Polyester, 24% Viscose, 10% Cotton",n/a,Vertical: 5 cm | Horizontal: 17.5 cm,Truffle,Dekoma,Poland,"Curtain, Upholstery, Decorative",Indoor,"Hospitality, Workplace, Residential, Contract","Abrasion Resistance:
EN ISO 12 947-2, Result: 22,000 Martindale Cycles","EN ISO 12 945-2, Result: 3-4","EN ISO 105-B02, Result: 4-5",n/a,"EN ISO 13 936-2, Warp: 5 mm | Weft: 4 mm",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.1 m,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.DK.MAROTTA.60,MAROTTA.60,Plum 60,,BGTQ.DK.MAROTTA.10,1.0,0.0,visible,"Silk taffeta with satin, classic pattern of stripes. For use as a decorative fabric. It is suitable only for dry-cleaning. We suggest lining of all fabrics from the Molinella collection.",1.0,,,0.0,0.0,1.0,,,0.0,Fabrics > Drapery > Marotta,DK Collection,DK Collection > Marotta,"https://dekoma.eu/content/images/items/17199/41829/17210/162a48ed7ccb00e429513c741e12305d.webp,
https://dekoma.eu/content/images/items/17199/41829/f803342531c43fcc5793150394f069f2.webp",,,0.0,Dekoma,Types,Drapery,1.0,1.0,Color,Plum,1.0,1.0,Composition,Silk,1.0,1.0,Application,"Curtain, Decorative",1.0,1.0,Features,"Indoor, Hospitality, Workplace, Residential, Marine(interior), Contract, Flame Retardant ",1.0,1.0,Drapery,W: 135 cm L: 50 m,n/a,94 g/m²,100% Silk,n/a,Horizontal: 34 cm,Plum,Dekoma,Poland,"Curtain, Decorative",Indoor,"Hospitality, Workplace, Residential, Marine(interior), Contract",n/a,n/a,n/a,n/a,n/a,n/a,"IMO, Result: Passed",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.1 m,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
,Simple,,BGTQ.DK.MARTIN.14,MARTIN.14,Beaver 14,,BGTQ.DK.MARTIN.64|BGTQ.DK.MARTIN.71|BGTQ.DK.MARTIN.20|BGTQ.DK.MARTIN.4|BGTQ.DK.MARTIN.21|BGTQ.DK.MARTIN.15|BGTQ.DK.MARTIN.33|BGTQ.DK.MARTIN.53|BGTQ.DK.MARTIN.96,1.0,0.0,visible,Fabric with fine linen weave and delicately glossy surface. Colour development of this collection is the Manfred and Mandalay collection. Recommended for furniture coverings and decorations. Available in several exciting colour.,1.0,,,0.0,0.0,1.0,,,42.9,Fabrics > Woven > Martin,DK Collection,DK Collection > Martin,"https://dekoma.eu/content/images/items/13753/41675/14697/eaf44ff5aec84d1c1f4d640b693d3cf6.webp,
https://dekoma.eu/content/images/items/13753/41675/0c44b97539de92762f8d3b92aea3f8c6.webp,
https://dekoma.eu/content/images/items/13753/41675/a2912b16e26d448bc400246add390a09.webp,
https://dekoma.eu/content/images/items/13753/41675/e2856004a22c1f2c9b6c5f535df768c2.webp,
https://dekoma.eu/content/images/items/13753/41675/45668336500e888a25155fd1fab76c54.webp",,,0.0,Dekoma,Types,Woven,1.0,1.0,Color,Beaver,1.0,1.0,Composition,"Polyester, Cotton, Viscose",1.0,1.0,Application,"Curtain, Upholstery, Decorative",1.0,1.0,Features,"Indoor, Hospitality, Workplace, Residential, Contract, Durability , Color Resistance , Color Fastness ",1.0,1.0,Woven,W: 138 cm L: 40 m,n/a,268 g/m²,"64% Polyester, 23% Cotton, 13% Viscose",n/a,n/a,Beaver,Dekoma,Poland,"Curtain, Upholstery, Decorative",Indoor,"Hospitality, Workplace, Residential, Contract","Abrasion Resistance:
BS 5690, Result: 20,000 Martindale Cycles",n/a,"BS EN 20105-B02, Result: 4-5","EN ISO 105 X 12, Wet: 4 | Dry: 4-5",n/a,n/a,n/a,n/a,n/a,n/a,n/a,Oeko Tex,n/a,n/a,0.1 m,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,
